file_name,y,yhat
Lee_Vernon_Prince-Alberic-and-the-Snake-Lady_1895,0.140018459,0.38046154
Morier_James_Hajji-Baba_1824,0.464865512,0.46584237
Russell_William_Recollections-of-a-Detective-Police-Officer_1856,0.140018459,0.5385016
Sewell_Anna_Black-Beauty_1877,0.590736248,0.5224472
Somerville-Ross_Edith-Martin_An-Irish-Cousin_1889,0.140018459,0.40994924
Somerville-Ross_Edith-Martin_Experience-of-an-Irish-RM_1889,0.140018459,0.38312113
Somerville-Ross_Edith-Martin_The-Real-Charlotte_1894,0.140018459,0.35761055
Stephens_James_The-Charwomans-Daughter_1912,0.140018459,0.38112187
Stephens_James_The-Crock-of-Gold_1912,0.140018459,0.48697016
Wilde_Oscar_The-Picture-of-Dorian-Gray_1890,0.854756947,0.47613463
Austen_Jane_Emma_1815,0.934401732,0.5451942
Austen_Jane_Love-and-Freindship_1790,0.616047334,0.35530838
Austen_Jane_Mansfield-Park_1814,0.881283437,0.6281187
Austen_Jane_Northanger-Abbey_1818,0.616047334,0.37950894
Austen_Jane_Persuasion_1817,0.923973219,0.6704597
Austen_Jane_Pride-and-Prejudice_1813,0.877385847,0.5190409
Austen_Jane_Sense-and-Sensibility_1811,0.805649005,0.5451942
Baldwin_Louisa_How-he-left-the-Hotel_1894,0.140018459,0.6710536
Baldwin_Louisa_Many-Waters-Cannot-Quench-Love_1894,0.140018459,0.6098549
Baldwin_Louisa_My-Next-Door-Neighour_1894,0.140018459,0.45807242
Baldwin_Louisa_Sir-Nigel-Otterburnes-Case_1894,0.140018459,0.49292937
Baldwin_Louisa_The-Empty-Picture-Frame_1894,0.140018459,0.4811211
Baldwin_Louisa_The-Real-and-the-Counterfeit_1894,0.140018459,0.4557983
Baldwin_Louisa_The-Shadow-on-the-Blind_1894,0.140018459,0.4072366
Baldwin_Louisa_The-Ticking-of-the-Clock_1894,0.140018459,0.7175511
Baldwin_Louisa_The-Uncanny-Bairn_1894,0.140018459,0.38335744
Baldwin_Louisa_The-Weird-of-the-Walfords_1894,0.140018459,0.52947366
Bronte_Emily_Wuthering-Heights_1847,0.734998447,0.3156502
Carlyle_Thomas_Sartor-Resartus_1834,0.841634908,0.47030562
Goldsmith_Oliver_The-Vicar-of-Wakefield_1766,0.716877524,0.3435664
Joyce_James_A-Little-Cloud_1914,0.754826396,0.3658658
Joyce_James_A-Mother_1914,0.754826396,0.5955099
Joyce_James_A-Painful-Case_1914,0.716877524,0.52926344
Joyce_James_After-the-Race_1914,0.754826396,0.6615194
Joyce_James_An-Encounter_1914,0.754826396,0.5955099
Joyce_James_Araby_1914,0.754826396,0.63620913
Joyce_James_Clay_1914,0.754826396,0.6602985
Joyce_James_Counterparts_1914,0.754826396,0.6504883
Joyce_James_Eveline_1914,0.754826396,0.6244008
Joyce_James_Grace_1914,0.754826396,0.37034082
Joyce_James_Ivy-Day-in-the-Committee-Room_1914,0.754826396,0.49260488
Joyce_James_The-Boarding-House_1914,0.754826396,0.71262294
Joyce_James_The-Dead_1914,0.754826396,0.3836863
Joyce_James_The-Sisters_1914,0.754826396,0.6244008
Joyce_James_Two-Gallants_1914,0.754826396,0.59377486
Maclaren_Ian_A-Doctor-of-the-Old-School_1894,0.140018459,0.32427394
Maclaren_Ian_A-Highland-Mystic_1894,0.140018459,0.5400185
Maclaren_Ian_A-Wise-Woman_1894,0.140018459,0.30657303
Maclaren_Ian_Domsie_1894,0.140018459,0.43719506
Maclaren_Ian_His-Mothers-Sermon_1894,0.140018459,0.6527625
Maclaren_Ian_The-Cunning-Speech-of-Drumtochty_1894,0.140018459,0.39406452
Maclaren_Ian_The-Days-of-Auld-Lang-Syne_1895,0.140018459,0.43010578
Maclaren_Ian_The-Transformation-of-Lachlan-Campbell_1894,0.140018459,0.48596308
Meredith_George_Diana-of-the-Crossways_1884,0.577872237,0.44862753
Meredith_George_The-Egoist_1879,0.724273867,0.42055055
Polidori_John_The-Vampyre_1819,0.140018459,0.45341426
Reade_Charles_Hard-Cash_1863,0.238046418,0.3987766
Reade_Charles_It-Is-Never-Too-Late-to-Mend_1856,0.140018459,0.4406594
Reade_Charles_The-Cloister-and-the-Hearth_1861,0.140018459,0.4369848
Richardson_Samuel_Clarissa_1748,0.607321825,0.56578404
Richardson_Samuel_Pamela_1740,0.764495528,0.6152917
Richardson_Samuel_Sir-Charles-Grandison_1753,0.607321825,0.645328
Roche_Regina-Maria_The-Children-of-the-Abbey_1796,0.140018459,0.38744202
Scott_Sarah_Millenium-Hall_1762,0.140018459,0.47874302
Sheehan_Patrick-Augustine_My-New-Curate_1900,0.140018459,0.3987766
Smith_Charlotte_Celestina_1791,0.577872237,0.42055055
Smith_Charlotte_Emmeline_1788,0.398637828,0.44862753
Smith_Charlotte_The-Old-Manor-House_1793,0.683578363,0.41153145
Anonymous_Anonymous_Little-Goody-Two-Shoes_1765,0.346665952,0.45847484
Anonymous_Anonymous_The-Adventures-of-Anthony-Varnish_1786,0.140018459,0.36336988
Anonymous_Anonymous_The-Triumph-Prudence-Over-Passion_1781,0.140018459,0.4071416
Anonymous_Anonymous_Vertue-Rewarded_1693,0.140018459,0.5015442
Aubin_Penelope_The-Life-of-Charlotte-Du-Pont_1723,0.140018459,0.48785028
Barrie_J-M_A-Window-in-the-Thrums_1889,0.140018459,0.17388664
Barrie_J-M_Auld-Licht-Idylls_1888,0.140018459,0.34497404
Barrie_J-M_Peter-and-Wendy_1911,0.544072707,0.5040975
Barrie_J-M_Sentimental-Tommy_1896,0.140018459,0.69606274
Barrie_J-M_Tommy-and-Grizel_1900,0.140018459,0.69606274
Beckford_William_Vathek_1786,0.953051278,0.36415175
Eliot_George_Adam-Bede_1859,0.896914353,0.426152
Eliot_George_Daniel-Deronda_1876,0.896914353,0.6098548
Eliot_George_Felix-Holt_1866,0.891913292,0.69894624
Eliot_George_Janets-Repentance_1857,0.754826396,0.4506119
Eliot_George_Middlemarch_1871,0.871573043,0.6327713
Eliot_George_Mr-Gilfils-Love-Story_1857,0.754826396,0.45923206
Eliot_George_Romola_1862,0.407476325,0.50679135
Eliot_George_Sad-Fortunes-of-Rev-Amos-Barton_1857,0.716877524,0.45599526
Eliot_George_Silas-Marner_1861,0.945414387,0.50679135
Eliot_George_The-Lifted-Veil_1859,0.577872237,0.47597262
Eliot_George_The-Mill-on-the-Floss_1860,0.900261748,0.5138357
Ferrier_Susan_Marriage_1818,0.179804068,0.4294953
Galsworthy_John_The-Man-of-Property_1906,0.504497327,0.43514457
Georgiana_Duchess-of-Devonshire_Emma_1773,0.140018459,0.4224448
Holcroft_Thomas_Anna-St-Ives_1792,0.577872237,0.5370055
Holcroft_Thomas_The-Adventures-of-Hugh-Trevor_1794,0.577872237,0.5299611
Hume_Fergus_The-Mystery-of-a-Hansom-Cab_1886,0.140018459,0.575278
Oliphant_Margaret_A-Beleaguered-City_1900,0.140018459,0.5546213
Oliphant_Margaret_A-Son-of-Soil_1865,0.140018459,0.5040975
Oliphant_Margaret_Doctors-Family_1863,0.140018459,0.5040975
Oliphant_Margaret_Hester_1883,0.254696506,0.5200289
Oliphant_Margaret_Miss-Marjoribanks_1866,0.039466289,0.57779104
Oliphant_Margaret_Phoebe-Junior_1876,0.140018459,0.5272673
Oliphant_Margaret_Salem-Chapel_1863,0.140018459,0.49632853
Oliphant_Margaret_The-Perpetual-Curate_1864,0.140018459,0.61493
Oliphant_Margaret_The-Rector_1863,0.140018459,0.55203277
Owenson_Sydney_The-Wild-Irish-Girl_1806,0.179804068,0.40058628
Riddell_Charlotte_Nut-Bush-Farm_1882,0.140018459,0.36369547
Riddell_Charlotte_The-Open-Door_1882,0.140018459,0.48301703
Wells_H-G_A-Modern-Utopia_1905,0.346665952,0.4049328
Wells_H-G_A-Story-of-the-Days-to-Come_1899,0.383441256,0.5194663
Wells_H-G_A-Story-of-the-Stone-Age_1899,0.383441256,0.41514188
Wells_H-G_Ann-Veronica_1909,0.383441256,0.5353249
Wells_H-G_Kipps_1906,0.383441256,0.43512312
Wells_H-G_Love-and-Mr-Lewisham_1910,0.383441256,0.44096613
Wells_H-G_The-Crystal-Egg_1899,0.383441256,0.4561207
Wells_H-G_The-First-Men-in-the-Moon_1901,0.566221337,0.44096613
Wells_H-G_The-History-of-Mr-Polly_1910,0.383441256,0.43512312
Wells_H-G_The-Invisible-Man_1897,0.346665952,0.42116514
Wells_H-G_The-Island-of-Dr-Moreau_1896,0.358757305,0.44040653
Wells_H-G_The-Man-Who-Could-Work-Miracles_1899,0.383441256,0.47641912
Wells_H-G_The-New-Machiavelli_1911,0.504497327,0.4553477
Wells_H-G_The-Star_1899,0.383441256,0.4438383
Wells_H-G_The-Time-Machine_1895,0.777708912,0.42621312
Wells_H-G_The-War-in-the-Air_1908,0.383441256,0.46567032
Wells_H-G_The-War-of-the-Worlds_1897,0.645804514,0.44086275
Wells_H-G_The-World-Set-Free_1914,0.383441256,0.5124219
Wells_H-G_Tono-Bungay_1909,0.504497327,0.4317798
Barker_Jane_A-Patch-Work-Screen-for-the-Ladies_1723,0.295802894,0.48129055
Barker_Jane_Exilus_1715,0.295802894,0.52010113
Barker_Jane_Love-Intrigues_1712,0.295802894,0.52010113
Barker_Jane_The-Lining-of-the-Patch-Work-Screen_1726,0.295802894,0.46146065
Bronte_Anne_Agnes-Grey_1847,0.495313569,0.46146065
Bronte_Anne_The-Tenant-of-Wildfell-Hall_1848,0.777708912,0.46146065
Dickens_Charles_A-Christmas-Carol_1843,0.724273867,0.4789421
Dickens_Charles_A-Tale-of-Two-Cities_1859,0.900261748,0.54941344
Dickens_Charles_Barnaby-Rudge_1841,0.616047334,0.5745294
Dickens_Charles_Bleak-House_1852,0.965934469,0.5692433
Dickens_Charles_David-Copperfield_1849,0.931079573,0.6763549
Dickens_Charles_Dombey-and-Son_1846,0.913638738,0.48739102
Dickens_Charles_Edwin-Drood_1870,0.846470069,0.5655455
Dickens_Charles_Great-Expectations_1860,0.965934469,0.54430014
Dickens_Charles_Hard-Times_1854,0.834447049,0.7289827
Dickens_Charles_Little-Dorrit_1855,0.945414387,0.62498045
Dickens_Charles_Martin-Chuzzlewit_1843,0.577872237,0.58921653
Dickens_Charles_Nicholas-Nickleby_1838,0.754826396,0.631421
Dickens_Charles_Oliver-Twist_1837,0.805649005,0.60775006
Dickens_Charles_Our-Mutual-Friend_1864,0.945414387,0.5005399
Dickens_Charles_Sketches-by-Boz_1833,0.906293438,0.43526474
Dickens_Charles_The-Old-Curiosity-Shop_1840,0.865987692,0.60775006
Dickens_Charles_The-Pickwick-Papers_1836,0.931079573,0.4270659
Gissing_George_Born-in-Exile_1890,0.577872237,0.7289827
Gissing_George_Demos_1886,0.616047334,0.7289827
Gissing_George_In-the-Year-of-Jubilee_1894,0.577872237,0.5655455
Gissing_George_New-Grub-Street_1891,0.900261748,0.4436483
Gissing_George_The-Nether-World_1889,0.846470069,0.7289827
Gissing_George_The-Odd-Women_1893,0.900261748,0.5655455
Gissing_George_The-Unclassed_1884,0.577872237,0.6150818
