file_name,y,yhat
Raabe_Wilhelm_Zum-wilden-Mann_1874,0.0,0.0
Reuter_Gabriele_Aus-guter-Familie_1908,0.0,1.0
Reuter_Gabriele_Ellen-von-der-Weiden_1900,0.0,0.0
Rilke_Rainer-Maria_Die-Turnstunde_1899,0.0,0.0
Rilke_Rainer-Maria_Die-Weise-von-Liebe-und-Tod_1904,0.0,0.0
Rilke_Rainer-Maria_Malte-Laurids-Brigge_1910,0.0,1.0
Weerth_Georg_Fragment-eines-Romans_1845,0.0,0.0
Weerth_Georg_Humoristische-Skizzen_1845,0.0,0.0
Weerth_Georg_Ritter-Schnapphahnski_1849,1.0,0.0
Willkomm_Ernst_Die-Europamueden_1838,0.0,1.0
Willkomm_Ernst_Weisse-Sclaven_1845,1.0,1.0
Asenijeff_Elsa_Tagebuchblaetter-einer-Emanzipierten_1902,0.0,0.0
Aston_Louise_Aus-dem-Leben-einer-Frau_1847,1.0,0.0
Boehlau_Helene_Das-Recht-der-Mutter_1896,1.0,1.0
Boehlau_Helene_Der-Rangierbahnhof_1896,1.0,0.0
Boehlau_Helene_Halbtier_1899,0.0,0.0
Boehme_Margarete_Tagebuch-einer-Verlorenen_1905,0.0,1.0
Buechner_Georg_Lenz_1839,0.0,0.0
Dahn_Felix_Ein-Kampf-um-Rom_1876,0.0,1.0
David_Jakob-Julius_Der-Uebergang_1902,1.0,0.0
David_Jakob-Julius_Hanna_1904,0.0,0.0
Ebers_George_Eine-aegyptische-Koenigstocher_1864,1.0,1.0
Ehrmann_Marianne_Amelie_1788,1.0,1.0
Ehrmann_Marianne_Ninas-Briefe_1788,1.0,0.0
Frenssen_Gustav_Joern-Uhl_1901,1.0,1.0
Ganghofer_Ludwig_Die-Martinsklause_1894,1.0,1.0
Goethe_Johann-Wolfgang_Die-Wahlverwandtschaften_1809,1.0,1.0
Goethe_Johann-Wolfgang_Unterhaltungen-deutscher-Ausgewanderten_1795,0.0,0.0
Goethe_Johann-Wolfgang_Wilhelm-Meisters-Lehrjahre_1794,1.0,1.0
Goethe_Johann-Wolfgang_Wilhelm-Meisters-Wanderjahre_1821,0.0,1.0
Grosse_Karl_Der-Genius_1791,0.0,1.0
