book_name,y,yhat
Fontane_Theodor_Effi-Briest_1895,0.029133999595996742,-0.001403785
Fontane_Theodor_Ellernkipp_1881,0.03489812426081474,-0.006490005
Fontane_Theodor_Frau-Jenny-Treibel_1892,0.0390805756787785,0.017435646
Fontane_Theodor_Grete-Minde_1880,0.0118192550139918,-0.0051930393
Fontane_Theodor_Irrungen-Wirrungen_1888,0.06744884462342168,0.0038295437
Fontane_Theodor_L-Adultera_1882,0.05879558577907008,-0.006640134
Fontane_Theodor_Schach-von-Wuthenow_1882,0.039311365182991546,-0.00048752088
Fontane_Theodor_Stechlin_1898,0.021284376221351015,0.0067879613
Fontane_Theodor_Stine_1890,0.025056253566783402,0.009761058
Fontane_Theodor_Unwiederbringlich_1892,0.027400691111931393,0.017532608
Fontane_Theodor_Vor-dem-Sturm_1878,0.02618105068411497,0.012301115
Franzos_Karl-Emil_Ein-Kampf-ums-Recht_1882,0.017558760328961646,0.023637818
Franzos_Karl-Emil_Moschko-von-Parma_1880,-0.013115413393191106,0.04452683
Huber_Therese_Familie-Seldorf_1795,-0.03138401559454191,0.027080877
Kretzer_Max_Meister-Timpe_1888,0.009768116994539895,0.014606554
Mereau_Sophie_Bluethenalter-der-Empfindung_1794,0.0603579793158056,0.018792937
Moritz_Karl-Philipp_Anton-Reiser_1785,-0.008089786173319003,0.01232181
Muegge_Theodor_Afraja_1854,0.028768140906323184,0.034388307
Polenz_Wilhelm-von_Der-Buettnerbauer_1895,0.023135189103014705,0.0030053067
Schlegel_Friedrich_Lucinde_1799,-0.0202641408625181,0.035340015
Spielhagen_Friedrich_Freigeboren_1900,0.03123504267029641,0.018226245
Spielhagen_Friedrich_Hammer-und-Amboss_1869,0.023598598741479362,0.02650236
Spielhagen_Friedrich_Sturmflut_1877,0.031057012441867097,0.010464556
Suttner_Bertha-von_Die-Waffen-nieder_1889,0.057418433430604446,0.022542799
Viebig_Clara_Das-Weiberdorf_1900,0.005548433048433,-0.004840621
Zschokke_Johann_Addrich-im-Moos_1825,0.0280867928694143,0.019832594
Zschokke_Johann_Das-Goldmacherdorf_1817,-0.0025675652849564998,-0.0022823156
Brentano_Clemens_Das-Maerchen-vom-Schneider-Siebentodt-auf-einen-Schlag_1810,0.0143533585791371,0.036509328
Brentano_Clemens_Die-mehreren-Wehmueller-und-ungarischen-Nationaldicher_1817,0.079798144151613,0.01650717
Brentano_Clemens_Gockel-Hinkel-und-Gackeleia_1837,0.018749182982256,0.014373535
Brentano_Clemens_Maerchen-von-dem-Rhein-und-dem-Mueller-Radlauf_1810,0.0243487420357168,0.024622139
Ebers_George_Eine-aegyptische-Koenigstocher_1864,0.007520555136537491,0.018605571
Gotthelf_Jeremias_Die-schwarze-Spinne_1842,0.0398605604109084,0.0232119
